"GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term","FDR"
"GO:0032879",0.00146297554757634,1.34495484385768,108.31755526658,138,1534,"regulation of localization",0.00353500100122524
"GO:0019724",0.00148899400085939,2.77313989752729,5.71950585175553,14,81,"B cell mediated immunity",0.00355406914268334
"GO:0048485",0.00149082055572608,6.10299145299145,1.34161248374512,6,19,"sympathetic nervous system development",0.00355406914268334
"GO:0010499",0.00149082055572608,6.10299145299145,1.34161248374512,6,19,"proteasomal ubiquitin-independent protein catabolic process",0.00355406914268334
"GO:0048583",0.00149611791619174,1.25843172587268,210.562548764629,249,2982,"regulation of response to stimulus",0.00355406914268334
"GO:0007034",0.00153536394147416,2.21721439749609,10.379843953186,21,147,"vacuolar transport",0.0036319743657561
"GO:0014743",0.00156961344358314,3.84481984005751,2.82444733420026,9,40,"regulation of muscle hypertrophy",0.00369745760977953
"GO:0007249",0.00157859562899994,1.9334247871334,16.1699609882965,29,229,"canonical NF-kappaB signal transduction",0.00369835339399725
"GO:0051345",0.00160153713898891,1.65634466339091,30.1509752925878,47,427,"positive regulation of hydrolase activity",0.00369835339399725
"GO:0071222",0.00160211743363709,2.3173520889401,9.03823146944083,19,128,"cellular response to lipopolysaccharide",0.00369835339399725
"GO:0042445",0.00160283877111071,2.45489486313906,7.69661898569571,17,109,"hormone metabolic process",0.00369835339399725
"GO:0007043",0.00160283877111071,2.45489486313906,7.69661898569571,17,109,"cell-cell junction assembly",0.00369835339399725
"GO:0043154",0.00163831506214206,3.48659753472902,3.38933680104031,10,48,"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process",0.00374947715441454
"GO:0002474",0.00163831506214206,3.48659753472902,3.38933680104031,10,48,"antigen processing and presentation of peptide antigen via MHC class I",0.00374947715441454
"GO:0071705",0.00166229142123899,1.32271147319512,121.310013003901,152,1718,"nitrogen compound transport",0.00378894765245971
"GO:0071985",0.00170446401353717,4.23569573283859,2.33016905071521,8,33,"multivesicular body sorting pathway",0.00384886203848979
"GO:0006692",0.00171592250739065,4.87415248036681,1.83589076723017,7,26,"prostanoid metabolic process",0.00384886203848979
"GO:0006693",0.00171592250739065,4.87415248036681,1.83589076723017,7,26,"prostaglandin metabolic process",0.00384886203848979
"GO:0042744",0.00171592250739065,4.87415248036681,1.83589076723017,7,26,"hydrogen peroxide catabolic process",0.00384886203848979
"GO:0006812",0.00176674423124672,1.49046882111971,50.9812743823147,72,722,"monoatomic cation transport",0.00394713096107897
"GO:0051240",0.00182421026437141,1.39446160300687,77.8135240572172,103,1102,"positive regulation of multicellular organismal process",0.0040489344262233
"GO:0043312",0.00182669510525882,2.13664178694912,11.227178153446,22,159,"neutrophil degranulation",0.0040489344262233
"GO:0043086",0.00188070625552772,1.65076819962879,29.5860858257477,46,419,"negative regulation of catalytic activity",0.00413731007043198
"GO:0032482",0.0018812635488998,3.16942366026289,4.02483745123537,11,57,"Rab protein signal transduction",0.00413731007043198
"GO:0043407",0.00193049867245116,3.39695929844629,3.45994798439532,10,49,"negative regulation of MAP kinase activity",0.00421687842377626
"GO:0030162",0.00193242386027402,1.58936526396261,35.3055916775033,53,500,"regulation of proteolysis",0.00421687842377626
"GO:1903034",0.00196046003514943,2.40232470194853,7.83784135240572,17,111,"regulation of response to wounding",0.00426154053972638
"GO:0006520",0.00200005231897101,1.92348917428332,15.6756827048114,28,222,"amino acid metabolic process",0.00433088252146416
"GO:0061158",0.00203162180623311,7.34145338678179,0.988556566970091,5,14,"3'-UTR-mediated mRNA destabilization",0.00434906112893248
"GO:0009070",0.00203162180623311,7.34145338678179,0.988556566970091,5,14,"serine family amino acid biosynthetic process",0.00434906112893248
"GO:0060487",0.00203162180623311,7.34145338678179,0.988556566970091,5,14,"lung epithelial cell differentiation",0.00434906112893248
"GO:0038127",0.00210698547909776,2.25480318650422,9.25006501950585,19,131,"ERBB signaling pathway",0.00449330615428802
"GO:0040011",0.00212662279292508,1.43230519480519,62.4908972691808,85,885,"locomotion",0.00451807031100687
"GO:0050670",0.00215178994404206,2.14838569880823,10.662288686606,21,151,"regulation of lymphocyte proliferation",0.00453729490073288
"GO:0032944",0.00215178994404206,2.14838569880823,10.662288686606,21,151,"regulation of mononuclear cell proliferation",0.00453729490073288
"GO:0019752",0.00225563328472682,1.50530244182512,45.5442132639792,65,645,"carboxylic acid metabolic process",0.0047369496844316
"GO:0007032",0.00226330277995044,3.3118029739777,3.53055916775032,10,50,"endosome organization",0.0047369496844316
"GO:0002460",0.0022907865968471,1.95630529794265,14.3340702210663,26,203,"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.00475877699788238
"GO:0032102",0.00231751651952884,1.7970695970696,19.6299089726918,33,278,"negative regulation of response to external stimulus",0.00475877699788238
"GO:0009064",0.00232148950338382,2.89263585576435,4.73094928478544,12,67,"glutamine family amino acid metabolic process",0.00475877699788238
"GO:0016054",0.00233506294842485,2.13183528652833,10.732899869961,21,152,"organic acid catabolic process",0.00475877699788238
"GO:0046395",0.00233506294842485,2.13183528652833,10.732899869961,21,152,"carboxylic acid catabolic process",0.00475877699788238
"GO:0060670",0.0023358784432849,10.5648798521257,0.635500650195059,4,9,"branching involved in labyrinthine layer morphogenesis",0.00475877699788238
"GO:0060644",0.0023358784432849,10.5648798521257,0.635500650195059,4,9,"mammary gland epithelial cell differentiation",0.00475877699788238
"GO:0000041",0.00234135209309666,2.52012197283977,6.63745123537061,15,94,"transition metal ion transport",0.00475877699788238
"GO:0140888",0.00238521832686135,2.73677125401263,5.36644993498049,13,76,"interferon-mediated signaling pathway",0.00479838435606894
"GO:0060840",0.00238640785026519,2.61617090603321,6.00195058517555,14,85,"artery development",0.00479838435606894
"GO:0061041",0.00238640785026519,2.61617090603321,6.00195058517555,14,85,"regulation of wound healing",0.00479838435606894
"GO:0043410",0.00245566403776132,1.78963704166956,19.7005201560468,33,279,"positive regulation of MAPK cascade",0.00492006709345061
"GO:0007041",0.00250387247233533,2.41393372982158,7.34356306892068,16,104,"lysosomal transport",0.00498932566340145
"GO:0061515",0.0025079558840899,3.03693798449612,4.16605981794538,11,59,"myeloid cell development",0.00498932566340145
"GO:0043436",0.00252484091166695,1.49237472766885,46.6033810143043,66,660,"oxoacid metabolic process",0.00500523039883272
"GO:0097529",0.00253400034122803,2.16156439237938,10.0973992197659,20,143,"myeloid leukocyte migration",0.00500576207758379
"GO:2000379",0.00254804515388431,3.92139077853364,2.47139141742523,8,35,"positive regulation of reactive oxygen species metabolic process",0.00501590706866038
"GO:0032528",0.00263968920543228,5.28851851851852,1.48283485045514,6,21,"microvillus organization",0.00511107406325642
"GO:0071875",0.00263968920543228,5.28851851851852,1.48283485045514,6,21,"adrenergic receptor signaling pathway",0.00511107406325642
"GO:0050672",0.00264067456397784,3.23080061655635,3.60117035110533,10,51,"negative regulation of lymphocyte proliferation",0.00511107406325642
"GO:0032945",0.00264067456397784,3.23080061655635,3.60117035110533,10,51,"negative regulation of mononuclear cell proliferation",0.00511107406325642
"GO:0030593",0.00264178073251797,2.84078212290503,4.80156046814044,12,68,"neutrophil chemotaxis",0.00511107406325642
"GO:0016266",0.00267526828319819,3.50483368834999,3.03628088426528,9,43,"O-glycan processing",0.00515813713507048
"GO:0006066",0.00275329379184333,1.7749517507582,19.8417425227568,33,281,"alcohol metabolic process",0.00529045871948052
"GO:0006082",0.00281419641077991,1.48455020199034,46.8152145643693,66,663,"organic acid metabolic process",0.00538909040567717
"GO:0034134",0.00287179675872634,6.60684551341351,1.0591677503251,5,15,"toll-like receptor 2 signaling pathway",0.005436742268178
"GO:0070254",0.00287179675872634,6.60684551341351,1.0591677503251,5,15,"mucus secretion",0.005436742268178
"GO:0060479",0.00287179675872634,6.60684551341351,1.0591677503251,5,15,"lung cell differentiation",0.005436742268178
"GO:0048844",0.00287918937289433,2.97475083056478,4.23667100130039,11,60,"artery morphogenesis",0.005436742268178
"GO:0032535",0.00288736401098618,1.72227342549923,22.242522756827,36,315,"regulation of cellular component size",0.005436742268178
"GO:0070663",0.00296581851566263,2.08366617616145,10.944733420026,21,155,"regulation of leukocyte proliferation",0.00556585274772687
"GO:0071219",0.00298301510220736,2.17643732023398,9.53250975292588,19,135,"cellular response to molecule of bacterial origin",0.00556785588595279
"GO:0006816",0.00298666514663898,1.69138676844784,23.8665799739922,38,338,"calcium ion transport",0.00556785588595279
"GO:0070664",0.00306674634501669,3.15365551425031,3.67178153446034,10,52,"negative regulation of leukocyte proliferation",0.00564982432732849
"GO:0034340",0.00306674634501669,3.15365551425031,3.67178153446034,10,52,"response to type I interferon",0.00564982432732849
"GO:0010543",0.00307681380997578,3.78107606679035,2.54200260078023,8,36,"regulation of platelet activation",0.00564982432732849
"GO:1902532",0.00312152934757558,1.60221354166667,30.3628088426528,46,430,"negative regulation of intracellular signal transduction",0.00564982432732849
"GO:0050917",0.00315105655200914,19.7950138504155,0.353055916775033,3,5,"sensory perception of umami taste",0.00564982432732849
"GO:0061817",0.00315105655200914,19.7950138504155,0.353055916775033,3,5,"endoplasmic reticulum-plasma membrane tethering",0.00564982432732849
"GO:0086042",0.00315105655200914,19.7950138504155,0.353055916775033,3,5,"cardiac muscle cell-cardiac muscle cell adhesion",0.00564982432732849
"GO:0040034",0.00315105655200914,19.7950138504155,0.353055916775033,3,5,"regulation of development, heterochronic",0.00564982432732849
"GO:0048505",0.00315105655200914,19.7950138504155,0.353055916775033,3,5,"regulation of timing of cell differentiation",0.00564982432732849
"GO:0099509",0.00315105655200914,19.7950138504155,0.353055916775033,3,5,"regulation of presynaptic cytosolic calcium ion concentration",0.00564982432732849
"GO:0005984",0.00315105655200914,19.7950138504155,0.353055916775033,3,5,"disaccharide metabolic process",0.00564982432732849
"GO:0006537",0.00315105655200914,19.7950138504155,0.353055916775033,3,5,"glutamate biosynthetic process",0.00564982432732849
"GO:0002822",0.00321922012209756,2.21379525593009,8.89700910273082,18,126,"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.00575371723409818
"GO:0030041",0.0032376802958669,2.10965186574943,10.3092327698309,20,146,"actin filament polymerization",0.00576662156348481
"GO:0042326",0.00324692546292129,1.78885537842884,18.5001300390117,31,262,"negative regulation of phosphorylation",0.00576662156348481
"GO:0098771",0.00331092868547796,1.64490136069083,26.4085825747724,41,374,"inorganic ion homeostasis",0.00585254505412141
"GO:0045471",0.00331892365138802,2.50958047599839,6.21378413524057,14,88,"response to ethanol",0.00585254505412141
"GO:0043068",0.00332649097214716,1.58759393744957,31.2807542262679,47,443,"positive regulation of programmed cell death",0.00585254505412141
"GO:0051250",0.00335594644051294,2.33386053199137,7.5553966189857,16,107,"negative regulation of lymphocyte activation",0.00587231034750583
"GO:1901575",0.00335858602468362,1.30560644448775,113.472171651495,141,1607,"organic substance catabolic process",0.00587231034750583
"GO:0007200",0.00338099789322484,4.20861066644199,2.04772431729519,7,29,"phospholipase C-activating G protein-coupled receptor signaling pathway",0.00589173639081271
"GO:0032801",0.0034156022358848,4.95763888888889,1.55344603381014,6,22,"receptor catabolic process",0.00589173639081271
"GO:0002714",0.0034156022358848,4.95763888888889,1.55344603381014,6,22,"positive regulation of B cell mediated immunity",0.00589173639081271
"GO:0002891",0.0034156022358848,4.95763888888889,1.55344603381014,6,22,"positive regulation of immunoglobulin mediated immune response",0.00589173639081271
"GO:0051260",0.00342913391256611,1.73093779932081,20.9009102730819,34,296,"protein homooligomerization",0.00589173639081271
"GO:0035556",0.00343248585468307,1.26059386903449,161.34655396619,193,2285,"intracellular signal transduction",0.00589173639081271
"GO:0043065",0.00356342304845203,1.58945040747366,30.5746423927178,46,433,"positive regulation of apoptotic process",0.00609789415282217
"GO:0051047",0.00362779559248533,1.79257541785569,17.8646293888166,30,253,"positive regulation of secretion",0.00618923914717952
"GO:0061626",0.00367670020871125,8.80345040049292,0.706111833550065,4,10,"pharyngeal arch artery morphogenesis",0.00620567044588253
"GO:0034351",0.00367670020871125,8.80345040049292,0.706111833550065,4,10,"negative regulation of glial cell apoptotic process",0.00620567044588253
"GO:0070257",0.00367670020871125,8.80345040049292,0.706111833550065,4,10,"positive regulation of mucus secretion",0.00620567044588253
"GO:0065008",0.00368151674764612,1.26605128205128,150.472431729519,181,2131,"regulation of biological quality",0.00620567044588253
"GO:0030838",0.00370341983904934,3.30965645311049,3.17750325097529,9,45,"positive regulation of actin filament polymerization",0.00622395632652173
"GO:0046394",0.00372901999902137,1.85304167518472,15.6050715214564,27,221,"carboxylic acid biosynthetic process",0.00624832815312211
"GO:0071345",0.00374653840094514,1.48215728052585,43.990767230169,62,623,"cellular response to cytokine stimulus",0.00625310425554711
"GO:0002224",0.0037540839047512,2.85769265845873,4.3778933680104,11,62,"toll-like receptor signaling pathway",0.00625310425554711
"GO:0045595",0.0037852290565364,1.35040816326531,82.3326397919376,106,1166,"regulation of cell differentiation",0.00628638335938051
"GO:0044093",0.00381871159831789,1.35757925626594,78.8020806241873,102,1116,"positive regulation of molecular function",0.00631268005178797
"GO:0032680",0.00382371913723813,2.69576744626456,5.01339401820546,12,71,"regulation of tumor necrosis factor production",0.00631268005178797
"GO:0022407",0.00383470084851063,1.66306469778501,24.2196358907672,38,343,"regulation of cell-cell adhesion",0.00631268005178797
"GO:0006979",0.00385155748005461,1.74821911842474,19.4886866059818,32,276,"response to oxidative stress",0.00632194420195552
"GO:0023056",0.00389908784395813,1.34347473645675,85.0864759427828,109,1205,"positive regulation of signaling",0.00637847243934865
"GO:0051641",0.00390865540244278,1.23494113656977,199.264759427828,233,2822,"cellular localization",0.00637847243934865
"GO:0030033",0.00393688497764893,6.00580270793037,1.1297789336801,5,16,"microvillus assembly",0.00638751078506152
"GO:0006525",0.00393688497764893,6.00580270793037,1.1297789336801,5,16,"arginine metabolic process",0.00638751078506152
"GO:0002696",0.00407661292202577,1.7579066249874,18.7825747724317,31,266,"positive regulation of leukocyte activation",0.00658562812480048
"GO:0002532",0.00408238759423688,3.00988509631632,3.81300390117035,10,54,"production of molecular mediator involved in inflammatory response",0.00658562812480048
"GO:0061082",0.00414580694900828,4.02534552927429,2.1183355006502,7,30,"myeloid leukocyte cytokine production",0.00666775452608929
"GO:0030833",0.00415698372763293,2.15350744002429,9.10884265279584,18,129,"regulation of actin filament polymerization",0.00666775452608929
"GO:0008284",0.00417094068820043,1.3916983260049,64.0443433029909,85,907,"positive regulation of cell population proliferation",0.00667113524845693
"GO:0097746",0.00423228210185843,2.5346472232882,5.71950585175553,13,81,"blood vessel diameter maintenance",0.00671204175590506
"GO:0035150",0.00423228210185843,2.5346472232882,5.71950585175553,13,81,"regulation of tube size",0.00671204175590506
"GO:0035296",0.00423228210185843,2.5346472232882,5.71950585175553,13,81,"regulation of tube diameter",0.00671204175590506
"GO:0019884",0.00426480176274477,2.80254025044723,4.44850455136541,11,63,"antigen processing and presentation of exogenous antigen",0.00673674943246794
"GO:0050867",0.00429693190885205,1.73375912127243,19.6299089726918,32,278,"positive regulation of cell activation",0.00673674943246794
"GO:0032640",0.00430081841683083,2.65065176908752,5.08400520156047,12,72,"tumor necrosis factor production",0.00673674943246794
"GO:0019751",0.00430150649868372,2.34124237930466,7.06111833550065,15,100,"polyol metabolic process",0.00673674943246794
"GO:0051239",0.00430769057848749,1.26006128702758,151.037321196359,181,2139,"regulation of multicellular organismal process",0.00673674943246794
"GO:0002752",0.00438690340716444,3.52850958565244,2.68322496749025,8,38,"cell surface pattern recognition receptor signaling pathway",0.00680393007777845
"GO:0006809",0.00438690340716444,3.52850958565244,2.68322496749025,8,38,"nitric oxide biosynthetic process",0.00680393007777845
"GO:0046209",0.00438690340716444,3.52850958565244,2.68322496749025,8,38,"nitric oxide metabolic process",0.00680393007777845
"GO:0008064",0.00442326007109184,2.0441622167701,10.591677503251,20,150,"regulation of actin polymerization or depolymerization",0.00682404220251087
"GO:0048522",0.00450709986727866,1.20050566962918,295.225357607282,333,4181,"positive regulation of cellular process",0.00682404220251087
"GO:2000145",0.00451396042136491,1.43805309734513,50.3457737321196,69,713,"regulation of cell motility",0.00682404220251087
"GO:0051289",0.00452985409809213,2.41129579375848,6.42561768530559,14,91,"protein homotetramerization",0.00682404220251087
"GO:0001816",0.00454029819267603,1.57430179398585,30.1509752925878,45,427,"cytokine production",0.00682404220251087
"GO:0001933",0.00455285499878734,1.77980895413068,17.3703511053316,29,246,"negative regulation of protein phosphorylation",0.00682404220251087
"GO:0033559",0.00468105642367669,2.9427922346138,3.88361508452536,10,55,"unsaturated fatty acid metabolic process",0.00682404220251087
"GO:0030168",0.00473088278654694,2.31385577486809,7.13172951885566,15,101,"platelet activation",0.00682404220251087
"GO:0003014",0.00473088278654694,2.31385577486809,7.13172951885566,15,101,"renal system process",0.00682404220251087
"GO:0065009",0.00473754148775653,1.27321772860159,131.054356306892,159,1856,"regulation of molecular function",0.00682404220251087
"GO:0009967",0.00488869773398552,1.35201331018279,75.907022106632,98,1075,"positive regulation of signal transduction",0.00682404220251087
"GO:0010647",0.00498160505907088,1.33242112582856,84.8746423927178,108,1202,"positive regulation of cell communication",0.00682404220251087
"GO:0016068",0.00498167201639781,Inf,0.141222366710013,2,2,"type I hypersensitivity",0.00682404220251087
"GO:0042636",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of hair cycle",0.00682404220251087
"GO:0032911",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of transforming growth factor beta1 production",0.00682404220251087
"GO:1902958",0.00498167201639781,Inf,0.141222366710013,2,2,"positive regulation of mitochondrial electron transport, NADH to ubiquinone",0.00682404220251087
"GO:0071877",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway",0.00682404220251087
"GO:0008292",0.00498167201639781,Inf,0.141222366710013,2,2,"acetylcholine biosynthetic process",0.00682404220251087
"GO:1903860",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of dendrite extension",0.00682404220251087
"GO:0061872",0.00498167201639781,Inf,0.141222366710013,2,2,"hepatic stellate cell contraction",0.00682404220251087
"GO:0061873",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of hepatic stellate cell contraction",0.00682404220251087
"GO:0061586",0.00498167201639781,Inf,0.141222366710013,2,2,"positive regulation of transcription by transcription factor localization",0.00682404220251087
"GO:0086096",0.00498167201639781,Inf,0.141222366710013,2,2,"adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process",0.00682404220251087
"GO:1904387",0.00498167201639781,Inf,0.141222366710013,2,2,"cellular response to L-phenylalanine derivative",0.00682404220251087
"GO:0099156",0.00498167201639781,Inf,0.141222366710013,2,2,"cell-cell signaling via exosome",0.00682404220251087
"GO:0014043",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of neuron maturation",0.00682404220251087
"GO:0014031",0.00498167201639781,Inf,0.141222366710013,2,2,"mesenchymal cell development",0.00682404220251087
"GO:1904799",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of neuron remodeling",0.00682404220251087
"GO:1904800",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of neuron remodeling",0.00682404220251087
"GO:1900620",0.00498167201639781,Inf,0.141222366710013,2,2,"acetate ester biosynthetic process",0.00682404220251087
"GO:0001810",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of type I hypersensitivity",0.00682404220251087
"GO:0001812",0.00498167201639781,Inf,0.141222366710013,2,2,"positive regulation of type I hypersensitivity",0.00682404220251087
"GO:0001802",0.00498167201639781,Inf,0.141222366710013,2,2,"type III hypersensitivity",0.00682404220251087
"GO:0001803",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of type III hypersensitivity",0.00682404220251087
"GO:0001805",0.00498167201639781,Inf,0.141222366710013,2,2,"positive regulation of type III hypersensitivity",0.00682404220251087
"GO:0010813",0.00498167201639781,Inf,0.141222366710013,2,2,"neuropeptide catabolic process",0.00682404220251087
"GO:0005988",0.00498167201639781,Inf,0.141222366710013,2,2,"lactose metabolic process",0.00682404220251087
"GO:0005989",0.00498167201639781,Inf,0.141222366710013,2,2,"lactose biosynthetic process",0.00682404220251087
"GO:0006059",0.00498167201639781,Inf,0.141222366710013,2,2,"hexitol metabolic process",0.00682404220251087
"GO:0140193",0.00498167201639781,Inf,0.141222366710013,2,2,"regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process",0.00682404220251087
"GO:0140194",0.00498167201639781,Inf,0.141222366710013,2,2,"negative regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process",0.00682404220251087
"GO:0019343",0.00498167201639781,Inf,0.141222366710013,2,2,"cysteine biosynthetic process via cystathionine",0.00682404220251087
"GO:0021551",0.00498167201639781,Inf,0.141222366710013,2,2,"central nervous system morphogenesis",0.00682404220251087
"GO:0015886",0.00498167201639781,Inf,0.141222366710013,2,2,"heme transport",0.00682404220251087
"GO:0015840",0.00498167201639781,Inf,0.141222366710013,2,2,"urea transport",0.00682404220251087
"GO:0097037",0.00498167201639781,Inf,0.141222366710013,2,2,"heme export",0.00682404220251087
"GO:0060158",0.00498167201639781,Inf,0.141222366710013,2,2,"phospholipase C-activating dopamine receptor signaling pathway",0.00682404220251087
"GO:1902178",0.00498167201639781,Inf,0.141222366710013,2,2,"fibroblast growth factor receptor apoptotic signaling pathway",0.00682404220251087
"GO:0045861",0.00500932993819011,1.97924283288383,11.4390117035111,21,162,"negative regulation of proteolysis",0.00682869916513567
"GO:0002440",0.00500932993819011,1.97924283288383,11.4390117035111,21,162,"production of molecular mediator of immune response",0.00682869916513567
"GO:0050829",0.00503461721245172,3.85735248687056,2.1889466840052,7,31,"defense response to Gram-negative bacterium",0.00683009515809715
"GO:0043552",0.00503461721245172,3.85735248687056,2.1889466840052,7,31,"positive regulation of phosphatidylinositol 3-kinase activity",0.00683009515809715
"GO:0060627",0.0051226542161889,1.58879554556999,27.8914174252276,42,395,"regulation of vesicle-mediated transport",0.00693282289354411
"GO:0030832",0.00513898674513874,2.0129057933936,10.732899869961,20,152,"regulation of actin filament length",0.00693824829139834
"GO:2001057",0.0051844518125777,3.41444730384823,2.75383615084525,8,39,"reactive nitrogen species metabolic process",0.00696298716244214
"GO:0002381",0.0051844518125777,3.41444730384823,2.75383615084525,8,39,"immunoglobulin production involved in immunoglobulin-mediated immune response",0.00696298716244214
"GO:0003018",0.00519441315848259,2.287098747545,7.20234070221066,15,102,"vascular process in circulatory system",0.00696298716244214
"GO:1990266",0.00523638658986674,2.4618825722274,5.86072821846554,13,83,"neutrophil migration",0.0069805150350947
"GO:0002115",0.00525708414721164,5.50493370336109,1.20039011703511,5,17,"store-operated calcium entry",0.0069805150350947
"GO:0006622",0.00525708414721164,5.50493370336109,1.20039011703511,5,17,"protein targeting to lysosome",0.0069805150350947
"GO:0070213",0.00525708414721164,5.50493370336109,1.20039011703511,5,17,"protein auto-ADP-ribosylation",0.0069805150350947
"GO:0044255",0.00534555844531824,1.42976270393112,49.8514954486346,68,706,"cellular lipid metabolic process",0.00706604427447942
"GO:0055117",0.00534659833202172,2.87861645385486,3.95422626788036,10,56,"regulation of cardiac muscle contraction",0.00706604427447942
"GO:1903555",0.00539771057610285,2.56478644800865,5.22522756827048,12,74,"regulation of tumor necrosis factor superfamily cytokine production",0.00708036934591023
"GO:0006869",0.00539870932163248,1.75516470284682,17.5821846553966,29,249,"lipid transport",0.00708036934591023
"GO:0051049",0.0054242350625687,1.31988783664122,89.6055916775033,113,1269,"regulation of transport",0.00708036934591023
"GO:0090280",0.00545731749511444,7.5452865064695,0.776723016905072,4,11,"positive regulation of calcium ion import",0.00708036934591023
"GO:0006750",0.00545731749511444,7.5452865064695,0.776723016905072,4,11,"glutathione biosynthetic process",0.00708036934591023
"GO:0001913",0.00545804670714927,4.40617283950617,1.69466840052016,6,24,"T cell mediated cytotoxicity",0.00708036934591023
"GO:0045191",0.00545804670714927,4.40617283950617,1.69466840052016,6,24,"regulation of isotype switching",0.00708036934591023
"GO:0060428",0.00545804670714927,4.40617283950617,1.69466840052016,6,24,"lung epithelium development",0.00708036934591023
"GO:0050870",0.00557572703383977,1.92374851602691,12.2863459037711,22,174,"positive regulation of T cell activation",0.00721410742290357
"GO:0060326",0.00558676880352745,1.83723788149406,14.5459037711313,25,206,"cell chemotaxis",0.00721410742290357
"GO:0023061",0.00561670447637015,1.61963149037875,24.7845253576073,38,351,"signal release",0.00723616617893911
"GO:1902533",0.00567502554432105,1.44573775760254,45.6854356306892,63,647,"positive regulation of intracellular signal transduction",0.00729461045993779
"GO:0060759",0.00574693614821383,2.07801660967269,9.39128738621586,18,133,"regulation of response to cytokine stimulus",0.00732400613443852
"GO:0030334",0.00577599020204741,1.43190557776509,48.2980494148244,66,684,"regulation of cell migration",0.00732400613443852
"GO:0010634",0.00579191646229043,2.12856310782428,8.6851755526658,17,123,"positive regulation of epithelial cell migration",0.00732400613443852
"GO:0009123",0.00579779427593896,3.05442468395115,3.38933680104031,9,48,"nucleoside monophosphate metabolic process",0.00732400613443852
"GO:0032966",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of collagen biosynthetic process",0.00732400613443852
"GO:0000098",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"sulfur amino acid catabolic process",0.00732400613443852
"GO:0051643",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"endoplasmic reticulum localization",0.00732400613443852
"GO:1900407",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"regulation of cellular response to oxidative stress",0.00732400613443852
"GO:0034154",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"toll-like receptor 7 signaling pathway",0.00732400613443852
"GO:0009133",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"nucleoside diphosphate biosynthetic process",0.00732400613443852
"GO:0010713",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of collagen metabolic process",0.00732400613443852
"GO:0006004",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"fucose metabolic process",0.00732400613443852
"GO:0002713",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of B cell mediated immunity",0.00732400613443852
"GO:0002890",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of immunoglobulin mediated immune response",0.00732400613443852
"GO:0031666",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"positive regulation of lipopolysaccharide-mediated signaling pathway",0.00732400613443852
"GO:0021561",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"facial nerve development",0.00732400613443852
"GO:0021610",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"facial nerve morphogenesis",0.00732400613443852
"GO:0021612",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"facial nerve structural organization",0.00732400613443852
"GO:0021637",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"trigeminal nerve structural organization",0.00732400613443852
"GO:0032460",0.0059716768477331,13.1957525392428,0.423667100130039,3,6,"negative regulation of protein oligomerization",0.00732400613443852
"GO:0050793",0.0059898252160373,1.25939750511644,136.491417425228,164,1933,"regulation of developmental process",0.00732400613443852
"GO:0051346",0.00600039851812761,1.80155267295597,15.3932379713914,26,218,"negative regulation of hydrolase activity",0.00732400613443852
"GO:0071706",0.0060238237824601,2.52389819987585,5.29583875162549,12,75,"tumor necrosis factor superfamily cytokine production",0.00732400613443852
"GO:0006790",0.00603332910588082,1.77864415336718,16.1699609882965,27,229,"sulfur compound metabolic process",0.00732400613443852
"GO:0048247",0.0060592650624471,3.70279888785913,2.25955786736021,7,32,"lymphocyte chemotaxis",0.00732400613443852
"GO:0034110",0.0060592650624471,3.70279888785913,2.25955786736021,7,32,"regulation of homotypic cell-cell adhesion",0.00732400613443852
